id,question_uuid,llm_name,dialog_uuid,user_id,user_type,metric,score
26701,Rewrite_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_17,-1,-1,fluency,3
26702,Rewrite_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_17,-1,-1,accuracy,3
26703,Rewrite_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_17,-1,-1,logicality,3
26704,Rewrite_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_17,-1,-1,informativeness,3
26705,Rewrite_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_17,-1,-1,harmlessness,3
26706,Rewrite_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_18,-1,-1,fluency,3
26707,Rewrite_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_18,-1,-1,accuracy,3
26708,Rewrite_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_18,-1,-1,logicality,3
26709,Rewrite_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_18,-1,-1,informativeness,3
26710,Rewrite_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_18,-1,-1,harmlessness,3
26711,Rewrite_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_19,-1,-1,fluency,3
26712,Rewrite_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_19,-1,-1,accuracy,3
26713,Rewrite_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_19,-1,-1,logicality,3
26714,Rewrite_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_19,-1,-1,informativeness,3
26715,Rewrite_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_19,-1,-1,harmlessness,3
26716,Rewrite_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_2,-1,-1,fluency,3
26717,Rewrite_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_2,-1,-1,accuracy,3
26718,Rewrite_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_2,-1,-1,logicality,3
26719,Rewrite_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_2,-1,-1,informativeness,3
26720,Rewrite_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_2,-1,-1,harmlessness,3
26721,Rewrite_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_20,-1,-1,fluency,3
26722,Rewrite_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_20,-1,-1,accuracy,1
26723,Rewrite_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_20,-1,-1,logicality,1
26724,Rewrite_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_20,-1,-1,informativeness,1
26725,Rewrite_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_20,-1,-1,harmlessness,3
26726,Rewrite_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_21,-1,-1,fluency,3
26727,Rewrite_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_21,-1,-1,accuracy,3
26728,Rewrite_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_21,-1,-1,logicality,3
26729,Rewrite_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_21,-1,-1,informativeness,3
26730,Rewrite_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_21,-1,-1,harmlessness,3
26731,Rewrite_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_22,-1,-1,fluency,3
26732,Rewrite_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_22,-1,-1,accuracy,3
26733,Rewrite_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_22,-1,-1,logicality,3
26734,Rewrite_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_22,-1,-1,informativeness,3
26735,Rewrite_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_22,-1,-1,harmlessness,3
26736,Rewrite_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_3,-1,-1,fluency,3
26737,Rewrite_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_3,-1,-1,accuracy,3
26738,Rewrite_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_3,-1,-1,logicality,3
26739,Rewrite_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_3,-1,-1,informativeness,3
26740,Rewrite_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_3,-1,-1,harmlessness,3
26741,Rewrite_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_4,-1,-1,fluency,3
26742,Rewrite_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_4,-1,-1,accuracy,3
26743,Rewrite_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_4,-1,-1,logicality,3
26744,Rewrite_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_4,-1,-1,informativeness,3
26745,Rewrite_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_4,-1,-1,harmlessness,3
26746,Rewrite_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_5,-1,-1,fluency,3
26747,Rewrite_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_5,-1,-1,accuracy,3
26748,Rewrite_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_5,-1,-1,logicality,3
26749,Rewrite_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_5,-1,-1,informativeness,3
26750,Rewrite_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_5,-1,-1,harmlessness,3
26751,Rewrite_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_6,-1,-1,fluency,3
26752,Rewrite_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_6,-1,-1,accuracy,1
26753,Rewrite_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_6,-1,-1,logicality,1
26754,Rewrite_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_6,-1,-1,informativeness,1
26755,Rewrite_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_6,-1,-1,harmlessness,3
26756,Rewrite_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_7,-1,-1,fluency,3
26757,Rewrite_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_7,-1,-1,accuracy,3
26758,Rewrite_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_7,-1,-1,logicality,3
26759,Rewrite_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_7,-1,-1,informativeness,2
26760,Rewrite_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_7,-1,-1,harmlessness,3
26761,Rewrite_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_8,-1,-1,fluency,3
26762,Rewrite_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_8,-1,-1,accuracy,3
26763,Rewrite_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_8,-1,-1,logicality,3
26764,Rewrite_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_8,-1,-1,informativeness,3
26765,Rewrite_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_8,-1,-1,harmlessness,3
26766,Rewrite_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_9,-1,-1,fluency,3
26767,Rewrite_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_9,-1,-1,accuracy,3
26768,Rewrite_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_9,-1,-1,logicality,3
26769,Rewrite_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_9,-1,-1,informativeness,3
26770,Rewrite_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Rewrite_9,-1,-1,harmlessness,3
26771,Role_playing_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_1,-1,-1,fluency,3
26772,Role_playing_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_1,-1,-1,accuracy,1
26773,Role_playing_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_1,-1,-1,logicality,2
26774,Role_playing_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_1,-1,-1,informativeness,1
26775,Role_playing_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_1,-1,-1,harmlessness,3
26776,Role_playing_10,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_10,-1,-1,fluency,3
26777,Role_playing_10,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_10,-1,-1,accuracy,3
26778,Role_playing_10,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_10,-1,-1,logicality,3
26779,Role_playing_10,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_10,-1,-1,informativeness,3
26780,Role_playing_10,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_10,-1,-1,harmlessness,3
26781,Role_playing_11,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_11,-1,-1,fluency,3
26782,Role_playing_11,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_11,-1,-1,accuracy,3
26783,Role_playing_11,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_11,-1,-1,logicality,3
26784,Role_playing_11,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_11,-1,-1,informativeness,3
26785,Role_playing_11,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_11,-1,-1,harmlessness,3
26786,Role_playing_12,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_12,-1,-1,fluency,3
26787,Role_playing_12,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_12,-1,-1,accuracy,3
26788,Role_playing_12,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_12,-1,-1,logicality,3
26789,Role_playing_12,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_12,-1,-1,informativeness,3
26790,Role_playing_12,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_12,-1,-1,harmlessness,3
26791,Role_playing_13,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_13,-1,-1,fluency,3
26792,Role_playing_13,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_13,-1,-1,accuracy,3
26793,Role_playing_13,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_13,-1,-1,logicality,3
26794,Role_playing_13,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_13,-1,-1,informativeness,3
26795,Role_playing_13,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_13,-1,-1,harmlessness,3
26796,Role_playing_14,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_14,-1,-1,fluency,3
26797,Role_playing_14,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_14,-1,-1,accuracy,3
26798,Role_playing_14,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_14,-1,-1,logicality,3
26799,Role_playing_14,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_14,-1,-1,informativeness,3
26800,Role_playing_14,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_14,-1,-1,harmlessness,3
26801,Role_playing_15,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_15,-1,-1,fluency,3
26802,Role_playing_15,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_15,-1,-1,accuracy,3
26803,Role_playing_15,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_15,-1,-1,logicality,3
26804,Role_playing_15,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_15,-1,-1,informativeness,3
26805,Role_playing_15,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_15,-1,-1,harmlessness,3
26806,Role_playing_16,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_16,-1,-1,fluency,3
26807,Role_playing_16,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_16,-1,-1,accuracy,3
26808,Role_playing_16,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_16,-1,-1,logicality,3
26809,Role_playing_16,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_16,-1,-1,informativeness,3
26810,Role_playing_16,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_16,-1,-1,harmlessness,3
26811,Role_playing_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_17,-1,-1,fluency,3
26812,Role_playing_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_17,-1,-1,accuracy,1
26813,Role_playing_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_17,-1,-1,logicality,2
26814,Role_playing_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_17,-1,-1,informativeness,1
26815,Role_playing_17,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_17,-1,-1,harmlessness,3
26816,Role_playing_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_18,-1,-1,fluency,3
26817,Role_playing_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_18,-1,-1,accuracy,2
26818,Role_playing_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_18,-1,-1,logicality,2
26819,Role_playing_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_18,-1,-1,informativeness,2
26820,Role_playing_18,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_18,-1,-1,harmlessness,3
26821,Role_playing_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_19,-1,-1,fluency,3
26822,Role_playing_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_19,-1,-1,accuracy,1
26823,Role_playing_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_19,-1,-1,logicality,2
26824,Role_playing_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_19,-1,-1,informativeness,1
26825,Role_playing_19,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_19,-1,-1,harmlessness,3
26826,Role_playing_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_2,-1,-1,fluency,3
26827,Role_playing_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_2,-1,-1,accuracy,3
26828,Role_playing_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_2,-1,-1,logicality,3
26829,Role_playing_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_2,-1,-1,informativeness,3
26830,Role_playing_2,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_2,-1,-1,harmlessness,3
26831,Role_playing_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_20,-1,-1,fluency,3
26832,Role_playing_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_20,-1,-1,accuracy,2
26833,Role_playing_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_20,-1,-1,logicality,2
26834,Role_playing_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_20,-1,-1,informativeness,2
26835,Role_playing_20,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_20,-1,-1,harmlessness,3
26836,Role_playing_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_21,-1,-1,fluency,3
26837,Role_playing_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_21,-1,-1,accuracy,2
26838,Role_playing_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_21,-1,-1,logicality,2
26839,Role_playing_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_21,-1,-1,informativeness,2
26840,Role_playing_21,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_21,-1,-1,harmlessness,3
26841,Role_playing_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_22,-1,-1,fluency,3
26842,Role_playing_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_22,-1,-1,accuracy,1
26843,Role_playing_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_22,-1,-1,logicality,2
26844,Role_playing_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_22,-1,-1,informativeness,1
26845,Role_playing_22,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_22,-1,-1,harmlessness,3
26846,Role_playing_23,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_23,-1,-1,fluency,3
26847,Role_playing_23,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_23,-1,-1,accuracy,2
26848,Role_playing_23,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_23,-1,-1,logicality,3
26849,Role_playing_23,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_23,-1,-1,informativeness,2
26850,Role_playing_23,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_23,-1,-1,harmlessness,3
26851,Role_playing_24,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_24,-1,-1,fluency,3
26852,Role_playing_24,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_24,-1,-1,accuracy,3
26853,Role_playing_24,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_24,-1,-1,logicality,3
26854,Role_playing_24,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_24,-1,-1,informativeness,3
26855,Role_playing_24,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_24,-1,-1,harmlessness,3
26856,Role_playing_25,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_25,-1,-1,fluency,3
26857,Role_playing_25,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_25,-1,-1,accuracy,2
26858,Role_playing_25,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_25,-1,-1,logicality,2
26859,Role_playing_25,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_25,-1,-1,informativeness,2
26860,Role_playing_25,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_25,-1,-1,harmlessness,3
26861,Role_playing_26,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_26,-1,-1,fluency,3
26862,Role_playing_26,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_26,-1,-1,accuracy,3
26863,Role_playing_26,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_26,-1,-1,logicality,3
26864,Role_playing_26,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_26,-1,-1,informativeness,3
26865,Role_playing_26,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_26,-1,-1,harmlessness,3
26866,Role_playing_27,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_27,-1,-1,fluency,3
26867,Role_playing_27,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_27,-1,-1,accuracy,2
26868,Role_playing_27,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_27,-1,-1,logicality,2
26869,Role_playing_27,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_27,-1,-1,informativeness,1
26870,Role_playing_27,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_27,-1,-1,harmlessness,3
26871,Role_playing_28,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_28,-1,-1,fluency,3
26872,Role_playing_28,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_28,-1,-1,accuracy,2
26873,Role_playing_28,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_28,-1,-1,logicality,2
26874,Role_playing_28,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_28,-1,-1,informativeness,2
26875,Role_playing_28,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_28,-1,-1,harmlessness,3
26876,Role_playing_29,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_29,-1,-1,fluency,3
26877,Role_playing_29,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_29,-1,-1,accuracy,1
26878,Role_playing_29,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_29,-1,-1,logicality,1
26879,Role_playing_29,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_29,-1,-1,informativeness,1
26880,Role_playing_29,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_29,-1,-1,harmlessness,3
26881,Role_playing_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_3,-1,-1,fluency,3
26882,Role_playing_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_3,-1,-1,accuracy,3
26883,Role_playing_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_3,-1,-1,logicality,3
26884,Role_playing_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_3,-1,-1,informativeness,3
26885,Role_playing_3,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_3,-1,-1,harmlessness,3
26886,Role_playing_30,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_30,-1,-1,fluency,3
26887,Role_playing_30,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_30,-1,-1,accuracy,3
26888,Role_playing_30,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_30,-1,-1,logicality,3
26889,Role_playing_30,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_30,-1,-1,informativeness,3
26890,Role_playing_30,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_30,-1,-1,harmlessness,3
26891,Role_playing_31,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_31,-1,-1,fluency,3
26892,Role_playing_31,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_31,-1,-1,accuracy,1
26893,Role_playing_31,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_31,-1,-1,logicality,1
26894,Role_playing_31,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_31,-1,-1,informativeness,1
26895,Role_playing_31,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_31,-1,-1,harmlessness,3
26896,Role_playing_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_4,-1,-1,fluency,3
26897,Role_playing_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_4,-1,-1,accuracy,3
26898,Role_playing_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_4,-1,-1,logicality,3
26899,Role_playing_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_4,-1,-1,informativeness,3
26900,Role_playing_4,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_4,-1,-1,harmlessness,3
26901,Role_playing_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_5,-1,-1,fluency,3
26902,Role_playing_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_5,-1,-1,accuracy,3
26903,Role_playing_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_5,-1,-1,logicality,3
26904,Role_playing_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_5,-1,-1,informativeness,3
26905,Role_playing_5,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_5,-1,-1,harmlessness,3
26906,Role_playing_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_6,-1,-1,fluency,3
26907,Role_playing_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_6,-1,-1,accuracy,2
26908,Role_playing_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_6,-1,-1,logicality,2
26909,Role_playing_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_6,-1,-1,informativeness,2
26910,Role_playing_6,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_6,-1,-1,harmlessness,3
26911,Role_playing_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_7,-1,-1,fluency,3
26912,Role_playing_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_7,-1,-1,accuracy,3
26913,Role_playing_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_7,-1,-1,logicality,3
26914,Role_playing_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_7,-1,-1,informativeness,3
26915,Role_playing_7,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_7,-1,-1,harmlessness,3
26916,Role_playing_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_8,-1,-1,fluency,3
26917,Role_playing_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_8,-1,-1,accuracy,3
26918,Role_playing_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_8,-1,-1,logicality,3
26919,Role_playing_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_8,-1,-1,informativeness,3
26920,Role_playing_8,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_8,-1,-1,harmlessness,3
26921,Role_playing_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_9,-1,-1,fluency,3
26922,Role_playing_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_9,-1,-1,accuracy,3
26923,Role_playing_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_9,-1,-1,logicality,3
26924,Role_playing_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_9,-1,-1,informativeness,3
26925,Role_playing_9,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Role_playing_9,-1,-1,harmlessness,3
26926,Story_Generation_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Story_Generation_1,-1,-1,fluency,3
26927,Story_Generation_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Story_Generation_1,-1,-1,accuracy,3
26928,Story_Generation_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Story_Generation_1,-1,-1,logicality,3
26929,Story_Generation_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Story_Generation_1,-1,-1,informativeness,3
26930,Story_Generation_1,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Story_Generation_1,-1,-1,harmlessness,3
26931,Story_Generation_10,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Story_Generation_10,-1,-1,fluency,3
26932,Story_Generation_10,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Story_Generation_10,-1,-1,accuracy,3
26933,Story_Generation_10,Ali-Tongyiqianwen,Ali-Tongyiqianwen_Story_Generation_10,-1,-1,logicality,3
